0,1
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_44.png,no ser preciso y a todo fueron testigos Dn. Josef
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_18.png,Josef Pelaez. Dn. Bernardo Gonzalez y Dn Juan Panale
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_19.png,nor es el siguiente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_33.png,yor Josef de Cascallana
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_11.png,Panale vezinos de Cadiz=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_45.png,"efectivo pago seran de cuenta delos referidos, del Librador En-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_08.png,orden la cantidad de noventa y un Doblones
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_32.png,y Cecion
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_25.png,y Autos que precisos sean asi en juicio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_18.png,benta y dos. A quarenta dias vista de estami primera
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_30.png,quienes encas en caso necesario
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_33.png,"Paguese a la orden. de los Sres. Founton, y Rauel"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_10.png,to Essno. publico y mayor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_36.png,nent Chartelain y Compañia.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_18.png,"su importe, son mas veinte y quatro reales de p. antigua"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_38.png,Endoso
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_14.png,ta y tres. Ante mi el Infras-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_04.png,timos endosantes delos quatrocientos veinte y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_22.png,Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_17.png,"mercio de ella a quien doy fe conozco, y me exibio una"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_08.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_29.png,bio de treinta y cinco peniques exterlinos por peso de a ciento
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_41.png,Londres et subra.= Diego Suton y compa.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_04.png,Dn. Diego Nogue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_35.png,los daños perjuicios cambios recambios seguidos y que se causa-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_28.png,"ponden, para que pidan, y cobren de los anteceden-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_21.png,tenno. doy fee=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_16.png,del Cavildo Ayuntamiento de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_11.png,mes de marzo de mil setecientos novta. y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_08.png,dos Hopey Ca.=Paguese ala orden delos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_33.png,San Quintin doce de octubre mil Sete-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_13.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_06.png,dia el plazo asignado para ejecutarlo y de lo con-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_08.png,que no firmo por decir no ver necesario y atodo fueron
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_23.png,cion
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_27.png,mismos doy fee=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_16.png,yor del Cavildo y Ayuntamien-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_08.png,cesarios: C Yo el Essmo. lo hize presente y requeri con la Le-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_04.png,con mas sesenta Reales de plata antig. de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_18.png,"doy fee conosco, y me exibio una Letra primera de"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_36.png,dio Co. surespuesta no obstante laqual
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_17.png,y Yo lo doy de lo qe. dicho es en la forma que puedo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_19.png,San Quintin doze de octubre de mil Sete-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_42.png,"Y asi copiada dha Letra, el referido Dn. Fernando Roger"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_24.png,que asentaran vmds a cuenta como por aviso de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_29.png,"noventa, y tres p. Libras noventa y una, diez y nueve chelines"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_06.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_13.png,e Yo lo doy de lo que dicho es en la forma qe puedo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_01.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_09.png,Los Sres. Lecuteun Despontes
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_02.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_11.png,"engaño tenmino de los dos años, y las demas de"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_33.png,viendolo solicitado en ellas seme informo por Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_16.png,dos y q. se causaron hasta su Real y efectivo pago se
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_28.png,bre que sino haria los protestos enesta ra-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_06.png,En la ciudad de Cadiz a catorce dias
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_03.png,"MARAVEDIS, AÑO MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_19.png,de los dños. de protesto y este immum. y de todo ello por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_31.png,"a fin que la acepten lisa y llanamente, y de lo"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_06.png,favor el mas bastante recivo y Cecion de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_39.png,"del librador endosantes, y de quien mas haya lugar; En cuya"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_33.png,Acepton.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_34.png,atento y seguro servidor B. L. M. de vm. Vale por Do-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_33.png,orden de Dn. Edmund Baehm. y Compañia quatro mil pesos dea ocho reales
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_16.png,"dha Ciudad, al qe. doi fee. conosco, y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_17.png,Dn. Guillermo Gordon vezino y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_16.png,esta vezindad y Comercio a quien doy
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_21.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_03.png,"recanvios, q. se causaren seran pr. su cuenta la del"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_03.png,compañia valor en contado Eduardo Bon-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_23.png,tas melo pidio por testimonio e yo lo doy delo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_30.png,Paris diez y siete de Noviembre de mil
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_43.png,"fecto le proteste que todos los daños, perjuicios, cambios recam-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_31.png,"dos los gastos, canvios necesarios por juicios, y daños"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_43.png,eyo el Essno. lo hize preste. y requeri con la vista
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_17.png,rent Chartelain y Compañia: A Don
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5885_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_25.png,dazn. Sin quedan como no queda obligado arsaneamto.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_09.png,doze Rs plata vieja valor en nosotros mis-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_14.png,"pietario del Numero, y mayor"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_31.png,Aceptacn
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_12.png,En la ciudad de Cadiz aprimer dia del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_33.png,"cambios, recambios, y perjuicios causados y que se"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_17.png,Y asi copiada otra Letra y endoso el referi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_30.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_37.png,Paguese a la orden dedn. Juan Monphy valor en cuenta de retro Edmund Baechm y Compa.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_29.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_05.png,"cambios que se causaren serian p. su cuenta, ladelos"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_22.png,pesos dos mil dea ocho reales plata auno y medio vio pague Vmd.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_26.png,nosotros mismos dos mil y doscientos ducados deplata dea tres-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_03.png,nant Bridel y compañia contra quienes viene libra-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_38.png,Padre Hijo y Compañia y les requiera la pagen luego y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_31.png,me pidio la presente original a los Señores Dn Andres Ferrani
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_04.png,das y les requiera la acepten y de no hazerlo le protes-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_24.png,correspda. con las fuerzs. y firmezas necesas. pa. su vali-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_19.png,octubre de mil setecientos noventa y dos. Duple-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_07.png,Dn. Fernando Roger
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_40.png,cambios y recambios que se causaren seran por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_18.png,Apoderado cual me exhibio una Letra primera de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_20.png,"vedis, de treinta y dos reales de Plata. A noventa dias"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_23.png,"ma que mas combenga, y haciendo pa-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_21.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_13.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_14.png,basen lo que deja hecho y contra la referida
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_01.png,Y asi copiada dicha letra y endosos el referido Dn. Diego
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_04.png,Los Sres. Dn Andres Ferrani
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_05.png,tienen firmada y cumplir este dia el plazo asigna-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_10.png,En la ciudad de Cadiz a quinze dias del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_23.png,ligencias y solicitudes qe. precisas sean sobre qe. otorga en su favor el
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_26.png,Prosigue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_20.png,q le corresponden pa. percibir y cobrar de quien pertenesca la cantidad de la mencio-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_31.png,"tos noventa, y tres.= Lannes Hermanos"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_25.png,el aviso de: Digo Vt Supra = Luis Feline = A los Señores
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_11.png,no y del comercio de la misma a quien
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_07.png,Dn. Juan Monphy.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_25.png,"ento sesenta y tres ducados, once sueldos y ocho dineros de a trescientos"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_20.png,"mo su Apoderado gral, y me exivio una letra"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_27.png,su favor el mas bastante recibo y cecion de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5885_output_08.png,Panale y Dn Juan Quintero vezinos de Cadiz=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_30.png,La prima. encasa de los Sres. Counnont Bri-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_15.png,bio Escrita en Ydioma Extrangero que traducida al.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_35.png,blones quatrocientos veinte y uno J. Joison. Laurent=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_27.png,Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_29.png,el mayor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5885_output_09.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_05.png,un Doblones importe de la referida Letra con
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_28.png,Birmingham y diez y ocho de Febrero de mil setecientos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_07.png,rado dijo q. si y q. ellas no las pagaba por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_17.png,"las citadas Letras, con mas todos los gastos cam-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_18.png,do Dn. Guillermo Gordon ia representaci-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_22.png,Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_04.png,les requiera la pagen mediante la aceptacion que
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_07.png,Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_40.png,Padre valor en Cuenta Amiens veinte octubre
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_04.png,ta q. todos los daños perjuicios intereses cambios y re-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_19.png,Cadiz por esta segunda deCambio no haviendolo hecho por la primera treinta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_34.png,cientos noventa y dos: Son Doblones no-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_24.png,"termino de los dos años, y las demas de este caso co-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_19.png,a la orden de nosotros mismos doscientas treinta y ocho libras onze
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_29.png,los primenores Sesenta y cinco Doblones; la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_26.png,ta y dos: Duplein Laurent Chartelain y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_18.png,Josef Rodrigez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_14.png,"fe conozco, y me exibio una Letra primera de Cam-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_32.png,Aceptazn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_23.png,doy fee=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_36.png,"requiera con ella a Dn. Santos Monastien, para"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_26.png,de mil setecientos noventa y tres=Priout=Paguese a la orden delos Sres. Proun-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_16.png,"e yo lo doy delo qe. va expresado en la forma qe. puedo, no lo"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_01.png,Veinte maravedis
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_06.png,"do para ello en la misma, y de lo contrario se proteste"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_37.png,Otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_07.png,derechos del anterior protesto y este instru-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_24.png,viendolo hecho por la primera anuestra orden la suma demil ci-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_13.png,tres Ante mi el Ynfrascripto
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_32.png,Levña
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_16.png,doy fe conozco y me exhivio dos Letras prime
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_19.png,"de cambio, segunda, y tercera de dicho tenor y fecha, no"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_06.png,Comercio Counnant Bridel y Ca. el qe. ente-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_37.png,Endoso
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_09.png,al tiempo del vencimiento del plazo de dicha Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_10.png,Diego Duff vezino y del comercio de esta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_27.png,Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_16.png,miento de ella y testigos parecio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_02.png,seau Baquenau y compa.= Paguese a la orden de Dn. Diego Duff va
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_07.png,Dn. Guillermo Gordon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_07.png,biéndolo hecho pon la primera a nuestra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_15.png,tada porque se le pregunta pero que esta presto a aceptar la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_02.png,ner fondos del Librador: esto dio p. su repues-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_18.png,"sef de Castro, Dn. Juan Quintero, y Dn. Juan Panale"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_26.png,y del comercio de esta dicha Plaza a fin de que
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_15.png,Bridel y Compañia.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_33.png,"Y asi copiada dicha Letra y endosos el referido Dn. Diego Duff, me"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_04.png,baxo de protesto y carta de pago C. honor de lo Sres. Ho-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_46.png,enterado dijo no las aceptava por cuenta dequien fueron libradas por no
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_13.png,Miguel Maria Chacopineli contra quien biene libra-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_32.png,"Ecrivano pase alas Casas del Dn. Pedro Fouan, y ha-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_41.png,halla lugar sobre que dixo hacia los protestos en esta ra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_09.png,"renuncia, la ecepcion de la non mumena-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_43.png,benta y dos= Boyd Kei y Compa.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_25.png,perdidas intereses gastos camvios y recambios
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_32.png,de aocho reales plata auno y medio vso pague Vmd. esta primera de cambio ala
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_37.png,don me pidio la presente original a los Señores Barny
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_05.png,En la Ciudad de Cadiz a diez y nueve di
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_07.png,del mes de Enero del año de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_06.png,En la Ciudad de Cadiz a veinte y un dias del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_12.png,entos noventa y tres ante mi el In-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_17.png,protesto. Esto dio por su respuesta no obstante lo qual el requiren
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_03.png,MARAVEDIS AÑO DE MIL
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_06.png,el Essno. la hize preste. y requeri con la citada Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_17.png,"Dumas, vezino y del Comercio de esta Plaza a qn."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_16.png,Letra deCambio por Libras seiscientas y cinquenta Sterlinas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_01.png,SSres. Amsterdam cinco de Noviembre de mil se-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_21.png,brando todas las diligas. actos y Autos q. preziso Sea
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_11.png,del cavildo y Ayuntami-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_30.png,"el medio, y en la forma qe. mas les convengan, y to-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_12.png,Guillermo Gordon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_16.png,ella y testigos parecio Dn. Franco.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_17.png,mayor abundamto. seda p. contento y entregado asu voluntad con renuncia. delas leyes del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_26.png,algo.: Yassi lo dijo otorgó y firmó siendo Testigos los
